topic	initial_request	binary_label	user_information_need
Family	How are families different?	1	Looking for distinctions between families but the nature of the differences is not specified.
Feedback	How can I provide constructive feedback to my team members?	0	Learn ways to give effective and positive feedback to colleagues.
Feedback	How do I give feedback?	1	Seeking information on giving feedback but not specifying context or type.
Feedback	What are best practices for requesting feedback after a project?	0	Find out recommended methods for asking for feedback on completed work.
Feedback	How should I ask for feedback?	1	Looking for ways to request feedback, but the situation and purpose are unclear.
Feedback	How does feedback contribute to employee development?	0	Understand the role of feedback in professional growth.
Feedback	Why is feedback important?	1	Want information on the significance of feedback without specifying a context.
Feedback	What tools can I use to collect anonymous feedback from customers?	0	Identify platforms or tools specifically for gathering anonymous customer feedback.
Feedback	What are good ways to get feedback?	1	Seeking suggestions for getting feedback, but it's ambiguous about the source or method.
Feedback	How can I improve my feedback skills as a manager?	0	Learn strategies and techniques to enhance feedback delivery abilities.
Feedback	How do I get better with feedback?	1	Looking for tips on improvement related to feedback, but the focus is unclear.
First-aid	What are the essential items in a standard first-aid kit?	0	Find out which items are required in a standard first-aid kit.
First-aid	What do I need for first-aid?	1	Looking for first-aid necessities but not specifying kit contents or other needs.
First-aid	How do you perform CPR on an adult in an emergency?	0	Learn the step-by-step method for performing adult CPR in emergencies.
First-aid	Can you explain CPR?	1	Requesting information about CPR, but unclear about specifics or context.
First-aid	What should I do for a minor burn injury?	0	Get precise instructions for treating a minor burn injury.
First-aid	How do you deal with burns?	1	Seeking guidance about burn care but does not specify the type or severity.
First-aid	Where can I find certified first-aid courses near me?	0	Locate certified first-aid training courses in the user's local area.
First-aid	How can I learn first-aid?	1	Looking to learn first-aid but not specifying the method, type, or location.
First-aid	What are the steps to treat someone who is choking?	0	Get the specific procedure for aiding a choking person.
First-aid	What should I do if something happens to someone?	1	Seeking advice for emergencies, but the situation is not detailed.
Food	What are the health benefits of eating leafy green vegetables?	0	Learn about nutritional advantages of consuming leafy greens.
Food	Are some foods better for you?	1	Seeking information about healthy foods but not specifying which or how.
Food	How do you make a traditional Italian lasagna?	0	Get instructions for preparing an authentic Italian lasagna.
Food	How do you cook it?	1	Want to know about cooking, but unclear what dish or method.
Food	Where can I find the best sushi restaurants in Tokyo?	0	Find top-rated sushi restaurants located in Tokyo.
Food	Where's good to eat?	1	Looking for places to eat but unspecified location or cuisine.
Food	What are common causes of food allergies in children?	0	Identify typical food allergens affecting children.
Food	Why do people react to food?	1	Seeking information about food reactions but unspecific regarding allergies or other reactions.
Food	What is the difference between vegan and vegetarian diets?	0	Understand the distinctions between vegan and vegetarian diets.
Food	What are the types of diets?	1	Looking for information about diets without specifying which or what differences.
Friendship	What are the key qualities of a healthy friendship?	0	Learn about important characteristics of good friendships.
Friendship	What makes a friendship good?	1	Seeking to understand aspects of good friendship but not specifying qualities.
Friendship	How can I make new friends as an adult?	0	Find effective methods for making friends in adulthood.
Friendship	How do I get friends?	1	Looking for ways to make friends, but the context is unclear.
Friendship	What are signs that a friendship is becoming toxic?	0	Understand indicators of unhealthy or harmful friendships.
Friendship	How do I know if a friendship is bad?	1	Seeking signs of a problematic friendship but not specifying what kind.
Friendship	How should I resolve conflict with a close friend?	0	Learn strategies for handling disagreements within friendships.
Friendship	How do you fix problems with friends?	1	Seeking solutions for issues with friends, but the problems are unspecified.
Friendship	What are some fun activities to do with friends on weekends?	0	Get ideas for enjoyable group activities with friends on weekends.
Friendship	What can I do with my friends?	1	Looking for activities to do with friends but not specifying occasion or type.
Gardening	What is the best time of year to plant tomato seeds outdoors?	0	Find the optimal planting season for tomato seeds.
Gardening	When should I plant things?	1	Seeking timing for planting, but unspecified crops or details.
Gardening	How do I get rid of aphids on my rose bushes naturally?	0	Learn specific methods to control aphids on roses using natural remedies.
Gardening	How can I deal with pests?	1	Seeking pest management advice, but the type of pests and plants are unspecified.
Gardening	What vegetables can I grow in partial shade?	0	Find which vegetables are suitable for partial shade conditions.
Gardening	Which plants grow where?	1	Looking for suitable plants for locations, but unclear about conditions or preferences.
Gardening	How often should I water potted succulents indoors?	0	Get precise watering frequency for indoor potted succulents.
Gardening	Is it too much water?	1	Concerned about watering but not specific about plant or situation.
Gardening	What fertilizer is recommended for blueberry bushes?	0	Learn about appropriate fertilizer types for blueberries.
Gardening	What should I use for my plants?	1	Seeking advice on products for plants, but details about the type of plant or need are lacking.
Health	What are the recommended daily exercises for adults to maintain cardiovascular health?	0	Learn specific exercise guidelines for cardiovascular health.
Health	What should I be doing for my health?	1	Seeking general advice about health-related actions without specifics.
Health	What are common symptoms of type 2 diabetes?	0	Identify typical symptoms of type 2 diabetes.
Health	What signs should I look for?	1	Inquiring about symptoms without specifying any condition.
Health	What foods should people with high blood pressure avoid?	0	Find out which foods are not recommended for high blood pressure.
Health	Which foods are bad?	1	Looking for dietary advice but not specifying a condition or health goal.
Health	How can I schedule a routine health checkup with my primary care provider?	0	Get instructions for booking a routine health checkup.
Health	How do I see a doctor?	1	Seeking medical attention but not specifying the purpose or type of doctor.
Health	What are the potential side effects of the COVID-19 vaccine?	0	Determine side effects associated with the COVID-19 vaccine.
Health	Are there any problems with vaccines?	1	Inquiring about issues related to vaccines in general, lacking specificity.
Hobbies	What are some affordable hobbies I can start at home?	0	Find low-cost hobbies suitable for home environments.
Hobbies	What hobbies can I do?	1	Looking for suggestions for hobbies but without specific criteria.
Hobbies	How do I get better at painting as a hobbyist?	0	Seek guidance on improving painting skills for hobbyists.
Hobbies	How do I improve at hobbies?	1	Looking for ways to improve but not specifying which hobby.
Hobbies	What are the benefits of practicing a musical instrument as a hobby?	0	Understand advantages of learning a musical instrument as a hobby.
Hobbies	Are there benefits to hobbies?	1	Inquiring generally about benefits but without specifying type of hobby.
Hobbies	Where can I meet others who share my interest in hiking?	0	Find places or groups to meet people who like hiking.
Hobbies	How do I find people with the same interests?	1	Seeking ways to connect with others but not specifying interest or method.
Hobbies	What equipment do I need to start gardening as a hobby?	0	Learn what tools are required to begin gardening as a hobby.
Hobbies	What do I need for hobbies?	1	Looking for what is needed to start hobbies in general, without specifying which.
Housing	What are the average rental prices for two-bedroom apartments in New York City?	0	Find out specific rental costs for two-bedroom apartments in NYC.
Housing	How much does it cost to live somewhere in the city?	1	Inquire about living costs in a city but without specifying details or type of housing.
Housing	What is the process for applying for government-subsidized housing?	0	Learn the steps involved in applying for government housing assistance.
Housing	How do you get help with a place to live?	1	Looking for assistance with finding housing but with no specifics.
Housing	What documents are required to buy a home in California?	0	Find out the necessary paperwork for purchasing property in California.
Housing	What do you need to get a house?	1	Seeking requirements for acquiring housing but unclear if buying or renting.
Housing	What are the benefits of renting versus buying a home?	0	Compare the advantages of renting and buying residential property.
Housing	Is it better to rent or buy?	1	Wants to know about renting or buying but without specifying what or why.
Housing	Can you recommend reliable online platforms for searching rental listings?	0	Obtain recommendations for trustworthy websites to find rental properties.
Housing	Where can I look for places?	1	Looking for ways to search for housing, but the query is very vague.
Hydration	How many ounces of water should an adult drink daily for optimal hydration?	0	Determine the recommended daily water intake for adults.
Hydration	How much should someone drink?	1	Seeking information on consumption quantities but it's not clear for what or whom.
Hydration	What are early signs of dehydration in children?	0	Learn the early symptoms of dehydration specific to children.
Hydration	What are the signs?	1	Looking for signs or symptoms but unclear of what condition.
Hydration	Which foods have the highest water content to support hydration?	0	Find out which foods best help increase hydration.
Hydration	What foods are good?	1	Seeking recommendations on foods, but the specific purpose is not stated.
Hydration	Can proper hydration improve athletic performance during endurance sports?	0	Explore the impact of hydration on athletic endurance performance.
Hydration	Does being hydrated help?	1	Want to know the benefits of hydration but not specific to context.
Hydration	What are the risks of overhydration for healthy adults?	0	Learn about potential dangers of excessive water intake in healthy adults.
Hydration	Is too much water bad?	1	Seeking information on consequences of excessive water intake, but it's unclear for whom.
Hygiene	What are the essential steps for proper handwashing?	0	Learn the correct procedure for washing hands to maintain hygiene.
Hygiene	How should I clean my hands?	1	Seeking general information about hand cleaning but not specifying method or detail.
Hygiene	What is the recommended frequency for brushing teeth to maintain oral hygiene?	0	Find out how often one should brush teeth for good oral health.
Hygiene	How often do I need to brush?	1	Looking for toothbrushing frequency, but context and details are lacking.
Hygiene	What are effective methods for disinfecting kitchen surfaces?	0	Discover methods to disinfect kitchen surfaces for hygiene.
Hygiene	How can I keep my kitchen clean?	1	Want advice on kitchen cleanliness but question is too broad.
Hygiene	What are common personal hygiene practices to follow daily?	0	Identify daily habits for maintaining personal hygiene.
Hygiene	What should I do every day?	1	Looking for daily activities, but it's unclear if related to hygiene.
Hygiene	What are the health risks of poor hygiene?	0	Learn about potential health problems resulting from lack of hygiene.
Hygiene	Why is hygiene important?	1	Seeking reasons why hygiene matters, but not specifying a particular aspect.
Insurance	What documents are required to file a car insurance claim?	0	Find out the specific documentation needed for a car insurance claim.
Insurance	What do I need to submit a claim?	1	Seeking requirements for submitting a claim, but type and context are unclear.
Insurance	How can I compare health insurance plans in the US?	0	Learn the process for comparing different US health insurance plans.
Insurance	How do I compare insurance?	1	Looking to compare insurance options, but type and method are unspecified.
Insurance	What is the average cost of homeowners insurance in California?	0	Get information about typical homeowners insurance costs in California.
Insurance	How much does insurance cost there?	1	Seeking insurance cost details, but location and type are not defined.
Insurance	What coverage does renters insurance usually provide?	0	Understand what is typically covered by renters insurance.
Insurance	What does insurance cover?	1	Looking for information about coverage but without specifying type or context.
Insurance	How do I cancel my life insurance policy?	0	Find out the steps to cancel a life insurance policy.
Insurance	How do I get rid of insurance?	1	Want to stop an insurance service, but not specifying which one or how.
Investments	What are the different types of investment vehicles available for individuals?	0	Learn about specific investment options.
Investments	What kinds of investments are there?	1	Seeking information about investments, but the type or context is unclear.
Investments	How do I assess the risk level of a mutual fund before investing?	0	Understand how to evaluate mutual fund risk.
Investments	Is this investment risky?	1	Want to know about risk but not specifying which investment or risk type.
Investments	What are the tax implications of selling stocks within a year?	0	Find out about taxation on short-term stock sales.
Investments	How do investments affect taxes?	1	Seeking to understand tax effects, but doesn't specify investment or scenario.
Investments	Can you explain the process of setting up a retirement investment account?	0	Learn the steps for creating a retirement investment account.
Investments	How do I start investing?	1	Wants guidance on investing but doesn't clarify purpose or method.
Investments	What are the current trends in sustainable investments?	0	Find out information about trends in sustainable investing.
Investments	What's happening with investments lately?	1	Interested in investment trends or news but not specifying topic or focus.
Isolation	What are the psychological effects of social isolation on adults?	0	Understand the psychological impacts of social isolation in adults.
Isolation	How does isolation affect people?	1	Want to know about the effects of isolation, but it's unclear whose effects or in what way.
Isolation	How can I reduce feelings of isolation when working remotely?	0	Learn strategies to decrease isolation during remote work.
Isolation	What should I do about isolation at work?	1	Looking for solutions to work-related isolation, but the type or cause is not specified.
Isolation	What are the differences between physical isolation and emotional isolation?	0	Find out how physical and emotional isolation differ.
Isolation	Are all types of isolation the same?	1	Seeking differences among types of isolation, but question is too broad.
Isolation	Which medical conditions require patient isolation in hospitals?	0	Identify specific medical conditions that necessitate patient isolation in clinical settings.
Isolation	Why do doctors use isolation?	1	Looking for reasons for isolation in medical settings but query is vague.
Isolation	What are the long-term societal impacts of widespread isolation measures during pandemics?	0	Understand the broad societal effects of widespread isolation during pandemics.
Isolation	What happens to society because of isolation?	1	Interested in societal consequences of isolation, but the context is unclear.
Kindness	What are effective ways to show kindness to strangers?	0	Learn actionable methods for demonstrating kindness to unfamiliar people.
Kindness	How can I be kind?	1	Looking for advice on being kind but not specifying to whom or in what context.
Kindness	What are the psychological benefits of kindness for the person being kind?	0	Discover how performing acts of kindness impacts the mental health of the giver.
Kindness	Is kindness good for you?	1	Inquiring if kindness has positive effects but lacks details on what effects or on whom.
Kindness	Can you give examples of kindness in the workplace?	0	Get concrete examples of kind behaviors in a professional setting.
Kindness	What does kindness at work mean?	1	Seeking information about kindness in work settings, but the request is broad and not specific.
Kindness	How can parents teach children about kindness?	0	Find strategies parents can use to instill kindness in their children.
Kindness	How does kindness get taught?	1	Asking about the teaching of kindness in a general, unspecific sense.
Kindness	What differences exist between kindness and empathy?	0	Understand distinctions between the concepts of kindness and empathy.
Kindness	Are kindness and empathy similar?	1	Seeking to compare kindness and empathy, but the question is imprecise and open-ended.
Laundry	What is the best way to remove red wine stains from a white cotton shirt?	0	Learn how to effectively remove red wine stains from white cotton.
Laundry	How do I deal with stains?	1	Requesting stain removal help, but type of stain and material are unclear.
Laundry	What temperature should I wash wool sweaters to avoid shrinking them?	0	Find out optimal washing temperature for wool sweaters.
Laundry	What temperature should I use for laundry?	1	Seeking advice on laundry temperature but not specifying fabric or purpose.
Laundry	How often should I wash my bedsheets for hygiene?	0	Learn about recommended frequency for washing bedsheets.
Laundry	How often should I be doing laundry?	1	Looking for guidance on laundry frequency, but not specifying items.
Laundry	Can you explain the symbols on clothing care labels?	0	Understand the meaning of laundry symbols on care labels.
Laundry	What do these symbols mean?	1	Seeking explanation of symbols, but it's unclear which symbols or context.
Laundry	What are the benefits of using liquid detergent instead of powder?	0	Find out advantages of liquid laundry detergent over powder.
Laundry	Is one type of detergent better?	1	Want to know about detergent effectiveness, but query is non-specific.
Laws	What are the primary differences between civil and criminal law?	0	Understand the distinctions between civil and criminal law.
Laws	How are laws different?	1	Seeking differences between laws, but the comparison is unclear.
Laws	How can I find information about new traffic laws in my state?	0	Locate information on recently enacted traffic laws in a specific state.
Laws	Where do I look up laws?	1	Searching for places to find laws, but not specifying type or location.
Laws	What is the process for creating a federal law in the United States?	0	Learn the step-by-step procedure for passing a federal law in the U.S.
Laws	How do laws get made?	1	Seeking information about law-making in general, but it's not specific.
Laws	Which laws protect employees against workplace discrimination?	0	Identify the specific laws that address workplace discrimination protections.
Laws	Are there any protection laws?	1	Inquiring about laws that provide protections, but not specifying context or to whom.
Laws	How can I contest a parking ticket legally?	0	Find out the legal process to challenge a parking ticket.
Laws	What can I do about fines?	1	Looking for actions regarding fines, but it's unclear about what kind or how.
Learning	What are the most effective techniques to improve memory retention while studying?	0	Learn about proven strategies to boost memory for studying.
Learning	How can I learn better?	1	Seeking advice on learning but not specifying methods or context.
Learning	How does the brain process new information during learning?	0	Understand the neurological process behind learning new information.
Learning	What happens when you learn?	1	Seeking information on learning but not specifying what aspect.
Learning	What online platforms offer interactive courses for programming beginners?	0	Find specific online resources for beginner programming courses.
Learning	Where can I learn online?	1	Looking for online learning resources but not specifying subject or type.
Learning	How do I overcome procrastination when trying to learn something new?	0	Seek strategies to stop procrastinating during the learning process.
Learning	How can I stay motivated?	1	Looking for motivation tips but not clarifying the context is learning.
Learning	What are the key differences between active and passive learning methods?	0	Find information about differences between active and passive learning approaches.
Learning	What are the types of learning?	1	Seeking information on learning categories but query is vague.
Lighting	What are the most energy-efficient types of lighting for a home?	0	Identify lighting options that consume the least energy in residential settings.
Lighting	Which lights save energy?	1	Requesting information about energy-saving lights but lacks context or detail.
Lighting	How do you install recessed lighting in a living room ceiling?	0	Get step-by-step guidance on installing recessed lighting fixtures in a specific room.
Lighting	How do I add lighting?	1	Seeking information on adding lighting but unclear about type or location.
Lighting	What is color temperature in lighting and how does it affect ambiance?	0	Understand the concept of color temperature and its influence on room atmosphere.
Lighting	What about lighting temperature?	1	Requesting information on lighting temperature but unspecified intent or purpose.
Lighting	How often should commercial lighting systems be maintained for optimal performance?	0	Find recommended maintenance schedules for lighting systems in commercial properties.
Lighting	How to maintain lights?	1	Looking for maintenance advice but not specifying context or system type.
Lighting	Which lighting techniques best highlight artwork in a gallery?	0	Learn about methods to showcase art effectively using lighting in galleries.
Lighting	What is the best way to use lighting?	1	Seeking lighting advice but question is too general to determine intent.
Loneliness	What are the psychological causes of loneliness in adults?	0	Understand the underlying psychological factors contributing to adult loneliness.
Loneliness	Why does loneliness happen?	1	Seeking reasons for loneliness, but the context is not specified.
Loneliness	What strategies can help someone overcome chronic loneliness?	0	Learn about effective methods to address and cope with chronic loneliness.
Loneliness	How do you fix loneliness?	1	Looking for ways to deal with loneliness, but the approach is unspecified.
Loneliness	How does loneliness affect physical health over time?	0	Discover the long-term physical health impacts of loneliness.
Loneliness	Does loneliness make you sick?	1	Wondering if loneliness affects health, but in what way is unclear.
Loneliness	Are there online support groups specifically for people experiencing loneliness?	0	Find online support communities for lonely individuals.
Loneliness	Where can you find help with loneliness?	1	Seeking help for loneliness, but it's unclear what kind or where.
Loneliness	What is the difference between loneliness and social isolation?	0	Clarify the distinction between loneliness and social isolation.
Loneliness	Is loneliness the same as being alone?	1	Looking to understand loneliness, but the comparison is unclear.
Maintenance	How do I schedule regular maintenance for a car engine?	0	Learn the steps for scheduling regular engine maintenance for a car.
Maintenance	How do I handle maintenance?	1	Seeking information on maintenance but the type and context are unclear.
Maintenance	What are best practices for maintaining HVAC systems in winter?	0	Find effective methods for maintaining HVAC systems during the winter season.
Maintenance	How should I take care of these systems?	1	Want advice on taking care of systems, but the systems are unspecified.
Maintenance	How often should I perform roof inspections for maintenance?	0	Determine the recommended frequency for roof maintenance inspections.
Maintenance	How often should things be checked?	1	Looking for maintenance frequency, but doesn't specify what items.
Maintenance	What tools are required for basic bicycle maintenance?	0	Find out which tools are needed for performing essential bicycle maintenance tasks.
Maintenance	What do I need for maintenance?	1	Seeking requirements for maintenance, but it's unclear what needs maintaining.
Maintenance	How can I identify signs that my computer needs maintenance?	0	Learn about indicators that suggest a computer requires maintenance.
Maintenance	How can I tell something needs maintenance?	1	Looking for signs something requires maintenance, but 'something' is not specified.
Markets	What are the different types of financial markets?	0	Learn about classifications of financial markets.
Markets	What are the types of markets?	1	Seeking information about types of markets, but context is unclear.
Markets	How do stock markets function?	0	Understand the mechanisms and operations of stock markets.
Markets	How do markets work?	1	Looking for information on how markets operate, but does not specify which market.
Markets	What are the main factors that influence market prices?	0	Identify primary factors affecting price changes in markets.
Markets	What affects the market?	1	Want to know what impacts the market, but does not specify which aspects or market.
Markets	What are key indicators for analyzing market trends?	0	Find important metrics used to analyze market trends.
Markets	How can I analyze the market?	1	Looking for advice on analyzing markets, but lacks specificity.
Markets	Where can I find real-time market data?	0	Locate sources for up-to-date market information.
Markets	Where can I get information on markets?	1	Requesting market information, but purpose and type are unclear.
Medication	What are the potential side effects of ibuprofen?	0	Learn about the specific side effects of the medication ibuprofen.
Medication	Are there any risks?	1	Looking for risk information, but it's unclear about which medication or type of risk.
Medication	How often should I take amoxicillin for a sinus infection?	0	Get instructions on the frequency of taking amoxicillin for a specific condition.
Medication	How should I use this?	1	Seeking usage directions, but it's not clear what medication or in what context.
Medication	What are the differences between generic and brand-name medications?	0	Understand how generic and brand-name medications differ.
Medication	Is there a difference?	1	Want to know about differences, but it's not clear between what.
Medication	Can I take acetaminophen and ibuprofen together safely?	0	Find out if it is safe to take acetaminophen and ibuprofen at the same time.
Medication	Is it okay to mix medications?	1	Seeking safety information about mixing drugs, but unclear which ones.
Medication	Where can I find reliable information about new prescription drugs?	0	Get sources for trustworthy information on new prescription medications.
Medication	Where do I look things up?	1	Seeking information sources, but it's unclear for what topic or type of information.
Meditation	What are the scientifically proven benefits of daily meditation?	0	Learn about evidence-based benefits of meditation.
Meditation	Why do people meditate?	1	Seeking reasons for meditation but not specifying what kind of reasons.
Meditation	What is the best meditation technique for beginners?	0	Find the most suitable meditation method for beginners.
Meditation	How should I start?	1	Looking for beginner guidance, but not specifying for what.
Meditation	How long should a typical mindfulness meditation session last?	0	Get information about recommended duration for mindfulness sessions.
Meditation	Is there a right amount of time to meditate?	1	Seeking advice about duration but phrased vaguely.
Meditation	Can meditation help reduce anxiety symptoms?	0	Discover if meditation is effective for coping with anxiety.
Meditation	Is meditation good for mental health?	1	Looking for relationship between meditation and mental health without specifics.
Meditation	Are there any risks or downsides to practicing meditation regularly?	0	Learn about potential negative effects of regular meditation practice.
Meditation	Should I worry about any problems with meditation?	1	Seeking possible issues, but lacks detail about meditation concerns.
Memories	How can I improve my ability to remember names and faces?	0	Learn techniques for enhancing memory of names and faces.
Memories	How do I get better at this?	1	Seeking improvement in something, but not clear it is about memory.
Memories	What are the biological processes involved in forming memories?	0	Understand the biology behind memory formation.
Memories	How does it work in the brain?	1	Wanting to know how something works in the brain, but not specifying memories.
Memories	Which methods are effective for preserving old family photographs and written memories?	0	Find effective ways to preserve tangible family memories.
Memories	How can I keep old things safe?	1	Seeking preservation methods, but not clearly for memories or photographs.
Memories	What are common causes of memory loss in adults?	0	Identify main factors that cause memory loss in adults.
Memories	Why do people forget things?	1	Looking for reasons behind forgetting, but not specifying context or group.
Memories	What are the most memorable events in modern history?	0	Discover significant historical events widely remembered.
Memories	Which things do people never forget?	1	Looking for unforgettable things, but context is not defined.
Milestones	What are the major developmental milestones for infants in their first year?	0	Learn about key developmental stages for infants aged 0-12 months.
Milestones	What are some milestones for kids?	1	Seeking child milestones but unclear which age or type.
Milestones	How do I track project milestones in Microsoft Project?	0	Find out how to manage project milestones using Microsoft Project.
Milestones	How should milestones be managed?	1	Looking for guidance on milestones management but not specifying context or tool.
Milestones	What are common career milestones in the tech industry?	0	Identify significant career progression points in the tech industry.
Milestones	What milestones are important?	1	Seeking important milestones but context is unspecified.
Milestones	When should a baby start walking as a milestone?	0	Find the typical age babies reach the walking milestone.
Milestones	When do things usually happen for babies?	1	Seeking typical baby events but too vague to specify which ones.
Milestones	What financial milestones should someone reach by age 30?	0	Learn about key financial achievements expected by age 30.
Milestones	What are some major milestones for adults?	1	Looking for significant milestones for adults but type or area is unclear.
Mindfulness	What are effective techniques for practicing mindfulness meditation?	0	Learn about specific methods to practice mindfulness meditation.
Mindfulness	How do you do mindfulness?	1	Seeking ways to practice mindfulness but not specifying type or method.
Mindfulness	What are the proven benefits of mindfulness for mental health?	0	Find out the scientifically validated mental health benefits of mindfulness.
Mindfulness	Does mindfulness help?	1	Looking for information on the helpfulness of mindfulness, but unclear in what way.
Mindfulness	How can beginners get started with mindfulness exercises?	0	Obtain guidance for beginners on how to start mindfulness exercises.
Mindfulness	Where should I begin with mindfulness?	1	Seeking advice on starting mindfulness, but question is unspecific.
Mindfulness	What are the differences between mindfulness and meditation?	0	Understand how mindfulness differs from other types of meditation.
Mindfulness	Are mindfulness and meditation the same?	1	Clarification sought about the relationship between mindfulness and meditation, but imprecise.
Mindfulness	Can mindfulness be integrated into daily routines at work?	0	Learn ways to incorporate mindfulness into workplace daily life.
Mindfulness	Is mindfulness part of a routine?	1	Looking to understand if or how mindfulness fits into routines, but vague.
Motivation	What are the most effective strategies to increase workplace motivation?	0	Learn proven methods to boost motivation at work.
Motivation	How do you motivate people?	1	Seeking understanding of motivation but context and specifics are unclear.
Motivation	Can you explain the self-determination theory of motivation?	0	Understand the principles of self-determination theory related to motivation.
Motivation	What theories are there?	1	Wanting information about theories, but unspecified which type or field.
Motivation	How can I stay motivated to achieve personal fitness goals?	0	Get advice for maintaining motivation for personal fitness.
Motivation	How do I get motivated?	1	Looking for help with motivation, but the goal or context isn't specified.
Motivation	What are common barriers that decrease student motivation in schools?	0	Identify obstacles that impact student motivation in educational settings.
Motivation	Why aren't people motivated sometimes?	1	Seeking reasons for lack of motivation, but scope and context are vague.
Motivation	What are good books that explore motivation and its psychology?	0	Find recommended books about motivation from a psychological perspective.
Motivation	Can you suggest things to read about motivation?	1	Looking for reading material about motivation but no specificity on type or topic.
Movies	What are the top-grossing movies of 2023?	0	Find out which movies earned the most revenue in 2023.
Movies	Which movies were big last year?	1	Ask about popular or successful movies from the previous year but unclear on criteria.
Movies	Who directed Inception?	0	"Learn the name of the director of the film ""Inception."""
Movies	Who made that movie?	1	Seek information about a movie's creator, but unclear which movie.
Movies	Where can I stream The Godfather online?	0	"Find out streaming platforms offering ""The Godfather."""
Movies	How do I watch it online?	1	Request information about online viewing, unclear which movie.
Movies	What is the plot of Parasite?	0	"Get a summary of the movie ""Parasite."""
Movies	Can you tell me about it?	1	Ask for information about something, but not specific about what.
Movies	What movies has Emma Stone starred in?	0	Discover the films in which Emma Stone has acted.
Movies	What has she been in?	1	Looking for information on someone's roles, but unclear who.
Music	What are the main differences between classical and jazz music?	0	Learn about the distinctions between classical and jazz music.
Music	How is music different?	1	Seeking differences in music but does not specify genres or criteria.
Music	Who composed Beethoven's Fifth Symphony?	0	Find out the composer of Beethoven's Fifth Symphony.
Music	Who made that famous symphony?	1	Looking for the creator of a well-known symphony but doesn't specify which one.
Music	How can I learn to play the guitar as a beginner?	0	Seek guidance on starting to play guitar for beginners.
Music	How do I start with music?	1	Looking for ways to begin in music, but the domain (instrument, singing, etc.) is unclear.
Music	What are the most popular music streaming services in 2024?	0	Discover the leading music streaming platforms in 2024.
Music	Where can I find music online?	1	Want to find music online but does not specify format or service.
Music	How does listening to music affect concentration during studying?	0	Understand the impact of music on study concentration.
Music	Is music good for studying?	1	Inquire about the effects of music while studying but lacks specifics.
Nature	What are the main types of ecosystems found in nature?	0	Identify and learn about different ecosystem types in nature.
Nature	What kinds of environments are there?	1	Seeking information about environments but not specifying types or context.
Nature	How does deforestation impact biodiversity in rainforests?	0	Understand the effects of deforestation on rainforest biodiversity.
Nature	How does nature get affected by changes?	1	Want to know about impacts on nature, but the changes are not specified.
Nature	Which endangered animal species are native to Madagascar?	0	Find out about endangered animal species specifically from Madagascar.
Nature	What are some animals that are threatened?	1	Looking for information on threatened animals, but it's unclear which or where.
Nature	What steps can individuals take to reduce plastic pollution in nature?	0	Learn individual actions to lessen plastic pollution in natural environments.
Nature	How can people help nature?	1	Seeking ways to assist nature, but it's vague and nonspecific.
Nature	What are the best national parks in the United States for hiking?	0	Discover top U.S. national parks suitable for hiking activities.
Nature	Where are good places to go outside?	1	Want suggestions for outdoor locations, but the criteria and context are unclear.
Networking	How do I configure a router for a small business network?	0	Learn specific steps to set up a router for business networking.
Networking	How do you set up network stuff?	1	Seeking setup guidance for networking, but lacks detail.
Networking	What is the OSI model in networking?	0	Understand the definition and structure of the OSI networking model.
Networking	Can you explain the layers?	1	"Looking for an explanation of ""layers,"" but the context is unclear."
Networking	How can I improve my professional networking skills?	0	Find strategies to enhance professional networking abilities.
Networking	How do I get better at networking?	1	"Looking for ways to improve ""networking,"" but intent (technical or professional) is unclear."
Networking	What are common security risks in computer networks?	0	Learn about typical security threats specific to network environments.
Networking	What about security issues?	1	Seeking information on security problems, but it's not clear for what.
Networking	Which certifications are most valuable for a networking career?	0	Identify recognized certifications that aid a career in networking.
Networking	What qualifications do I need?	1	Looking for needed qualifications, but the field or context isn’t specified.
Nutrition	What are the recommended daily nutrient intakes for adults?	0	Learn the specific daily nutritional requirements for adults.
Nutrition	What should I eat every day?	1	Seeking general advice about daily eating habits without specifying details.
Nutrition	How does a high-protein diet affect muscle growth?	0	Understand the impact of high-protein diets on muscle development.
Nutrition	Is protein important?	1	Looking for information about protein but not specifying context or details.
Nutrition	What are common signs of vitamin D deficiency?	0	Identify the typical symptoms of lacking vitamin D.
Nutrition	Could I have a deficiency?	1	Seeking information about deficiencies without specifying which nutrient.
Nutrition	Which foods are rich in iron for vegetarians?	0	Find vegetarian-friendly food sources high in iron.
Nutrition	What foods are good?	1	Want information about beneficial foods but does not specify nutrients or diets.
Nutrition	How can nutrition influence the risk of chronic diseases?	0	Learn about the role of nutrition in preventing or contributing to chronic illnesses.
Nutrition	Can what I eat affect my health?	1	Looking for a connection between diet and health but not specifying aspects.
Office	How do I book a conference room for a meeting in the office?	0	Learn how to reserve a meeting space at the office.
Office	How do I use the rooms?	1	Unclear whether they want information about booking, accessing, or using rooms.
Office	What are the official office working hours?	0	Find out the specific times when the office is open for work.
Office	When is the office open?	1	Seeking information about office availability but without specifying if it’s hours, days, or conditions.
Office	What is the dress code policy in the office?	0	Learn about appropriate attire required in the office.
Office	What should I wear at work?	1	Looking for suggestions on work attire but not specifying dress code or formality.
Office	How do I connect to the office Wi-Fi network?	0	Find out the process to access wireless internet at the office.
Office	How do I get online here?	1	Seeking help with internet access but not specifying device, network, or location.
