Devices	What is wireless charging	0	Device Feature
Devices	Compare the specifications of different laptops	1	Device Comparison
Devices	What is a laptop	0	Device Information
Devices	Recommend a pair of headphones for music listening	1	Device Recommendation
Devices	Tell me about headphones	0	Device Information
Devices	Which devices have a long battery life	1	Device Feature
Devices	What does battery life mean in devices	0	Device Feature
Devices	Compare the features of smartphones with different operating systems	1	Device Comparison
Devices	Tell me about operating systems	0	Device Information
Devices	Which devices support a stylus	1	Device Feature
Devices	What is a stylus	0	Device Feature
Devices	Recommend a device for video editing	1	Device Recommendation
Devices	Tell me about video editing devices	0	Device Information
Devices	Which devices have high-resolution displays	1	Device Feature
Devices	What is a display resolution	0	Device Feature
Diet	What are the key components of a balanced diet?	1	goal
Diet	How does a diet really work?	1	goal
Diet	What are some healthy meal ideas for a diet?	1	goal
Diet	How do I plan a successful weight loss diet?	1	goal
Diet	What is the best way to eat for optimal health?	1	goal
Diet	What are some tips for sticking to a diet?	1	goal
Diet	What are the health benefits of a plant-based diet?	1	goal
Diet	How does a diet impact gut health?	1	goal
Diet	What are some common diet mistakes to avoid?	1	goal
Diet	How can I optimize my diet for better energy levels?	1	goal

Diet	What's a good diet to follow?	0	goal
Diet	How can I diet like a celebrity?	0	goal
Diet	What's a quick fix for a diet?	0	goal
Diet	How can I get started with a diet?	0	goal
Diet	What are some cool diets?	0	goal
Diet	How do diets work for everyone?	0	goal
Diet	What are some simple diets?	0	goal
Diet	What is the best weight loss diet?	0	goal
Diet	How can I follow any diet?	0	goal
Diet	What's a popular diet?	0	goal
Diet	How does dieting work?	0	goal
Documentation	Where can I find documentation for using the new software?	1	I_need_installation_instructions
Documentation	Where is documentation?	0	I_need_directions
Documentation	What type of documentation is best for a technical audience?	1	I_need_documentation_tips
Documentation	What kind of documents do you have?	0	I_need_documentation_sources
Documentation	How do I write a documentation plan for a project?	1	I_need_documentation_guidelines
Documentation	What documentation do you have available?	0	I_need_documentation_samples
Documentation	How do I create documentation for a product?	1	I_need_documentation_advice
Documentation	What documentation should I use for a marketing report?	0	I_need_documentation_ideas
Documentation	What are the best practices for writing technical documentation?	1	I_need_documentation_best_practices
Documentation	Where can I find examples of documentation?	0	I_need_documentation_examples
Documentation	How do I write clear documentation for a complex process?	1	I_need_documentation_tips
Documentation	What kind of documentation is required for regulatory compliance?	0	I_need_documentation_requirements
Emergency	What is the protocol for handling a medical emergency?	1	procedures
Emergency	What happens when there's an emergency?	0	description
Emergency	How do I contact emergency services during a crisis?	1	contact information
Emergency	What does it mean to be in a state of emergency?	0	definition
Emergency	What are the steps to take in case of a fire emergency?	1	safety instructions
Emergency	What's the feeling like when you're in an emergency?	0	emotional experience
Emergency	How do I prepare for a natural disaster emergency?	1	prevention tips
Emergency	What are the reasons for declaring a state of emergency?	0	policy explanation
Emergency	What should I do if I'm caught in a natural disaster emergency?	1emergency procedures
Emergency	What's the role of emergency services in a crisis?	0	overview
Emergency	How can I stay safe during a pandemic emergency?	1	safety precautions
Emergency	What does it mean to be in a state of panic during an emergency?	0	emotional description
Environment	What is the average global temperature of the Earth's surface?	1	Climate information
Environment	Can you give me some tips on reducing my carbon footprint?	1	Advice
Environment	How do humans contribute to greenhouse gas emissions?	1	Environmental knowledge
Environment	What are the effects of deforestation on biodiversity?	1	Scientific data
Environment	List the top 5 eco-friendly cities in the world.	1	Comparison
Environment	What is the difference between sustainable and renewable energy?	1_Definitions
Environment	Why are fossil fuels a non-renewable resource?	1	Facts
Environment	Which country has the highest percentage of renewable energy usage?	1	Statistics
Environment	List some ways to reduce plastic waste in the ocean.	1	Alternatives
Environment	How does climate change affect polar bear habitats?	1	Effects
Environment	What are the benefits of recycling electronic devices?	1	Sustainability
Environment	What are some ways to reduce energy consumption at home?	1	Suggestions
Environment	What is the impact of pollution on human health?	1	Human health
Environment	List the main causes of air pollution in urban areas.	1	Factors
Environment	What are some ways to improve air quality in schools?	1	Solutions
Environment	What is the relationship between urbanization and climate change?	1	Analysis
Environment	List some environmental benefits of organic farming.	1	Facts
Environment	What are the environmental effects of overpopulation?	1	Impact
Environment	How does climate change affect agriculture?	1	Agricultural impact
Environment	List the types of endangered species in the Amazon rainforest.	0	Information
Environment	I want to help the environment, what can I do?	0	Options
Environment	What does the term 'eco-friendly' mean?	0	Definition
Environment	What's the impact of littering on the environment?	0	Effects
Environment	How can we stop climate change completely?	0	Plan
Environment	List some ways to reduce waste in the office.	0	Tips
Environment	What are some environmental benefits of vegetarianism?	0	Impact
Ergonomics	What are the fundamental principles of ergonomics?	1	Define
Ergonomics	What is good about ergonomics	0	
Ergonomics	How can I apply ergonomic principles to my workspace?	1	Configurate
Ergonomics	Is ergonomic design really necessary for workplace safety	0	
Ergonomics	What are the common types of ergonomic injury?	1	Illustrate
Ergonomics	What is the best thing about ergonomic design	0	
Ergonomics	How to prevent musculoskeletal disorders in the workplace	1	Prevent
Ergonomics	What does ergonomics do in work environment	0	
Ergonomics	What are the key components of an ergonomic chair?	1	Specify
Ergonomics	Is there more to ergonomics than just chairs	0	
Ergonomics	How do I conduct an ergonomic risk assessment?	1	Predict
Ergonomics	What makes a workplace more ergonomic	0	
Ergonomics	What are the benefits of using ergonomic tools?	1	Value
Ergonomics	How can I improve workplace ergonomics	0	
Ergonomics	What are the main goals of ergonomics	1	Describe
Ergonomics	What is ergonomics all about really	0	
Ergonomics	How to create an ergonomic workspace for employees	1	Optimize
Ergonomics	Are there other ways to make ergonomics better	0	
Ergonomics	What are the key factors that contribute to ergonomic comfort?	1	Identify
Ergonomics	What does ergonomic mean to you	0	
Ergonomics	How to design an ergonomic workspace for people with disabilities	1	Avoid
Ergonomics	Is ergonomic design important for all workplaces	0	
Ergonomics	What are the common applications of ergonomics in design?	1	Illustrate
Ergonomics	What is good about good ergonomic design	0	
Ergonomics	How to use ergonomic principles to prevent repetitive strain injury	1	Prevent
Ergonomics	What is the relationship between ergonomics and productivity	0	
Ergonomics	What are the benefits of ergonomics in the workplace?	1	Value
Events	What are the top 5 upcoming concerts in New York this summer?	1	planning
Events	What are some cool events happening in the city this month?	0	unknown
Events	How do I plan a surprise birthday party for a friend?	1	planning
Events	What's happening in the city this weekend?	0	unknown
Events	How do I find events in my local area?	1	information
Events	What are some fun events for kids to attend?	0	unknown
Events	How do I book a ticket for a sold-out event?	1	accommodation
Events	What's the best way to organize a corporate event?	0	unknown
Events	How do I create a schedule for a multi-day conference?	1	planning
Events	What are some popular events in London?	0	unknown
Events	How do I RSVP to an event invitation?	1	accommodation
Events	What's the most popular type of event in the US?	0	unknown
Events	How do I plan a successful networking event?	1	planning
Events	What events are happening in my neighborhood this weekend?	0	unknown
Events	How do I find event venues near me?	1	information
Events	What's the best way to promote an event on social media?	0	unknown
Events	How do I create a budget for an event?	1	planning
Events	What are some fun outdoor events for summer?	0	unknown
Events	How do I prepare for a large event as a volunteer?	1	accommodation
Events	What events are happening in Paris this year?	0	unknown
Events	How do I track event attendance and engagement?	1	planning
Events	What are some unique event themes for a wedding?	0	unknown
Events	How do I find event spaces for rent?	1	information
Exercise	What is the best exercise for weight loss?	1	Best exercises for weight loss
Exercise	What is the best exercise to get rid of love handles	0	Best exercise for love handles
Exercise	How can I create an effective workout routine?	1	Effective workout routine
Exercise	What is the easiest exercise to do at home?	0	Easy exercise at home
Exercise	What are the health benefits of yoga?	1	Health benefits of yoga
Exercise	How can I improve my physical strength?	1	Physical strength improvement
Exercise	What are the best exercises for runners?	1	Best exercises for runners
Exercise	What is the difference between Pilates and yoga?	0	Difference between Pilates and yoga
Exercise	How can I increase my vertical jump?	1	Vertical jump increase
Exercise	What are some good exercises for seniors?	1	Good exercises for seniors
Exercise	What is the most effective way to burn belly fat?	0	Most effective way to burn belly fat
Exercise	How can I get a six-pack?	1	Six-pack abs
Exercise	What are the benefits of high-intensity interval training (HIIT)?	1	High-intensity interval training benefits
Family	What are the steps to plan a family vacation?	1	Family planning
Family	Where do families typically go on vacation?	0	Family planning
Family	What are some fun activities for a family game night?	1	Family activities
Family	What are some activities that families do?	0	Family activities
Family	How to choose the right size for a family tree?	1	Family tree
Family	What is a family tree?	0	Family tree
Family	What is the average family size in the United States?	1	Family statistics
Family	What is the definition of a family?	0	Family statistics
Family	How to handle a family conflict?	1	Family conflict resolution
Family	How do people handle conflicts in their family?	0	Family conflict resolution
Family	What are the benefits of a family business?	1	Family business
Family	What is a family business?	0	Family business
Family	How to maintain family relationships with distant relatives?	1	Family relationships
Family	How to deal with a difficult family member?	0	Family relationships
Family	How to build a strong family bond?	1	Family bonding
Family	What are some ways to improve family communication?	0	Family bonding
Family	What is the history of the word 'family'?	1	Family etymology
Family	What does the word 'family' mean?	0	Family etymology
Family	How to create a family budget?	1	Family finance
Family	What are some financial tips for families?	0	Family finance
Feedback	How can I provide constructive feedback to my boss without hurting their feelings?	1	Guidance
Feedback	How do you provide feedback?	0	Knowledge
Feedback	What are the benefits of giving regular feedback to employees?	1	Educational
Feedback	How can I give feedback that is both negative and positive?	0	Guidance
Feedback	What is the best way to give feedback on a poor project?	1	Guidance
Feedback	What is the purpose of giving feedback?	0	Knowledge
Feedback	How can I give feedback that is specific, timely, and actionable?	1	Guidance
Feedback	Why do people often resist receiving feedback?	0	Curiosity
Feedback	How can I give feedback to a friend without hurting their feelings?	1	Guidance
Feedback	What are the common mistakes people make when giving feedback?	0	Educational
Feedback	How can I implement a regular feedback system in my team?	1	Implementation
First-aid	What are the basic first-aid techniques for CPR?	1	Specific
First-aid	How to do CPR	0	Ambiguous
First-aid	What is the correct procedure for treating a severe burn?	1	Specific
First-aid	Burn treatment	0	Ambiguous
First-aid	How to treat a snake bite?	1	Specific
First-aid	Snake bites	0	Ambiguous
First-aid	What is the first-aid for a broken bone?	1	Specific
First-aid	Treating broken bones	0	Ambiguous
First-aid	How to administer first-aid for a heart attack?	1	Specific
First-aid	Heart attack first aid	0	Ambiguous
First-aid	What are the first-aid steps for a head injury?	1	Specific
First-aid	Head injuries	0	Ambiguous
First-aid	What is the first-aid procedure for a cardiac arrest?	1	Specific
First-aid	CPR and first aid	0	Ambiguous
First-aid	How to treat a wound that won't stop bleeding?	1	Specific
First-aid	Bleeding wounds	0	Ambiguous
First-aid	What are the general guidelines for first-aid in a pandemic?	1	Specific
First-aid	Pandemic first aid	0	Ambiguous
First-aid	How to administer first-aid for a spinal injury?	1	Specific
First-aid	Spinal cord injuries	0	Ambiguous
First-aid	What are the first-aid steps for an allergic reaction?	1	Specific
First-aid	Allergies	0	Ambiguous
First-aid	What is the first-aid for a concussion?	1	Specific
First-aid	Sports injuries	0	Ambiguous
Food	What is the nutritional content of a typical fast food burger?	1nutrition facts
Food	How much sodium is in a burger?	1nutrition facts
Food	What is a typical burger composition?	1nutrition facts
Food	What are the ingredients of a burger?	1nutrition facts
Food	How many calories are in a cheeseburger?	1nutrition facts
Food	List some common burger ingredients.	0ingredients
Food	Tell me about burgers.	0ingredients
Food	What's a burger made of?	0ingredients
Food	What is a burger?	0description
Food	Show me some burger pictures.	0images
Food	I want to see images of burgers.	0images
Food	List some popular burger recipes.	0recipes
Food	How do you make burgers?	0instructions
Food	What are the steps to make a burger?	0instructions
Food	I want to make burgers.	0instructions
Food	What is the ideal burger temperature?	1safety
Food	At what temperature should I cook a burger?	1safety
Food	How do I cook a burger safely?	1safety
Food	What is the proper burger cooking method?	1safety
Food	List safety guidelines for cooking burgers.	0safety
Food	How do I know when a burger is cooked?	0safety
Friendship	How do I strengthen my relationships with close friends?	1	Strengthening
Friendship	Are friendships good for your mental health?	0	
Friendship	How do I find new friends in college?	1	Networking
Friendship	Is friendship a necessary part of life?	0	
Friendship	How do I balance friendship and romantic relationships?	1	Conflict
Friendship	What makes a good friend?	0	
Friendship	How do I set boundaries with friends?	1	Establishing
Friendship	Are friendships more important than family?	0	
Friendship	How do I deal with a toxic friend?	1	Support
Friendship	What is the definition of friendship?	0	
Friendship	How do I prioritize friendships in my life?	1	Time
Friendship	Are long-distance friendships possible?	0	
Friendship	How do I make friends as an adult?	1	Acquiring
Friendship	What are the benefits of having friends?	0	
Friendship	How do I maintain a healthy friendship?	1	Maintaining
Gardening	What are the best soil pH levels for tomatoes?	1	goal
Gardening	How much sunlight do plants need	0	goal
Gardening	What are the best fertilizers for roses?	1	goal
Gardening	How to make my garden look beautiful	0	goal
Gardening	How to get rid of weeds in my garden	1	goal
Gardening	How to improve air quality with plants	0	goal
Gardening	What are the best types of compost for vegetables?	1	goal
Gardening	How to attract birds to my garden	0	goal
Gardening	What are the benefits of gardening for mental health?	1	goal
Gardening	How to choose the right gardening tools	0	goal
Health	What are the symptoms of diabetes?	1	Diagnosis
Health	How diabetes feels like	0	Symptoms
Health	What foods to eat with diabetes	1	Nutrition
Health	What kinds of food are bad for you if you have diabetes	0	Nutrition
Health	How to manage blood sugar levels with exercise	1	Treatment
Health	Do workouts really help control sugar levels	0	Workout
Health	How to choose a doctor for chronic illness	1	Consultation
Health	Who is the best doctor for you to visit	0	Consultation
Health	What are the causes of depression in adults	1	Causes
Health	What causes mental health issues	0	Causes
Health	What are the benefits of meditation for mental health	1	Treatment
Health	How can you improve your mental well-being	0	Treatment
Health	What are the effects of a healthy diet on mental health	1	Nutrition
Health	What kinds of food make you feel better	0	Nutrition
Health	How to quit smoking in 30 days	1	Treatment
Health	How do people stop smoking	0	Treatment
Health	What are the long-term effects of smoking	1	Risks
Health	Is smoking bad for you	0	Risks
Health	What are the symptoms of a vitamin deficiency	1	Diagnosis
Health	Do I have a vitamin deficiency	0	Diagnosis
Hobbies	What are the health benefits of playing the guitar?	1	Beneficial activities
Hobbies	What is the best way to learn music	0	Knowledge seeking
Hobbies	Which outdoor activities can improve mental health?	1	Health benefits
Hobbies	What are some fun hobbies for retired people	0	Fun activities
Hobbies	How to choose a suitable guitar size for a child	1	Practical advice
Hobbies	What do you think about art as a hobby	0	Opinion-based
Hobbies	Which martial arts improve hand-eye coordination	1	Skill improvement
Hobbies	What's the best hobby for someone who wants to be a leader	0	Personality traits
Hobbies	How to start a garden for beginners	1	Practical advice
Hobbies	What are some fun things to do in a small town	0	Leisure activities
Hobbies	Which fitness activities are best for people with back pain	1	Specific requirements
Hobbies	What are the benefits of painting as a hobby	0	Emotional benefits
Hobbies	How to join a recreational sports team	1	Practical advice
Hobbies	What do people typically enjoy about traveling	0	Mood and feelings
Hobbies	Which board games are best for kids	1	Recommendations
Hobbies	What are some popular hobbies for teenagers	0	Culture and trends
Hobbies	How to improve public speaking skills	1	Skill improvement
Hobbies	What's a fun hobby for people who love reading	0	Interests and tastes
Housing	How much does it cost to rent a one-bedroom apartment in downtown Los Angeles?	1	information	on_cost
Housing	I'm looking for a place to live	0	information	on_topic
Housing	What is the average home price in California?	1	information	on_cost
Housing	Why do people choose to live in apartments?	0	information	on_motivation
Housing	I need to find a house with a backyard for my family	1	negotiation	on_features
Housing	What are the best neighborhoods to live in?	0	information	on_location
Housing	How do I qualify for a mortgage?	1	procedure	on_process
Housing	What are the benefits of living in a green building?	0	information	on_features
Housing	How can I find a roommate to split rent?	1	negotiation	on_arrangements
Housing	I'm looking for a place to live near the beach	0	information	on_location
Housing	What are the typical closing costs for a home purchase?	1	information	on_cost
Housing	What kind of home is best for a small family?	0	information	on_features
Housing	How do I calculate my housing budget?	1	procedure	on_planning
Housing	I want to live in a community with a pool and a gym	0	information	on_features
Housing	What is the difference between a townhouse and a condominium?	1	information	on_knowledge
Housing	I'm looking for a house with a big garden	0	information	on_features
Housing	How long does it take to close a mortgage?	1	procedure	on_process
Housing	I want to invest in real estate, what should I do?	0	information	on_advice
Housing	What are the different types of mortgages available?	1	information	on_knowledge
Housing	How do I apply for a rental property?	1	negotiation	on_process
Housing	I'm looking for a place to live with a good school district	0	information	on_location
Hydration	How much water should I drink each day to stay properly hydrated?	1	Water intake
Hydration	What's the best way to stay hydrated while hiking?	1	Hydration methods
Hydration	What is dehydration and how to prevent it?	1	Dehydration prevention
Hydration	What are the signs of dehydration in adults?	1	Dehydration symptoms
Hydration	What is the difference between dehydration and heat stroke?	1	Disease comparison
Hydration	How to rehydrate after intense exercise?	1	Rehydration
Hydration	What is the best hydration app for tracking water intake?	1	Product recommendation
Hydration	How can I make water more flavorful without adding sugar?	1	Food and drink modification
Hydration	What are the risks of not drinking enough water?	1	Health risks
Hydration	How often should I drink water throughout the day?	1	Hydration schedule
Hydration	What is the effect of caffeine on hydration levels?	1	Nutrient interaction
Hydration	How to increase water intake for someone who doesn't like the taste?	1	Behavior modification
Hydration	What is the ideal temperature for drinking water?	0	Temperature preference
Hydration	How to drink water for better skin health?	0	Skin care benefits
Hydration	Is there a correlation between hydration and weight loss?	0	Weight loss connection
Hydration	What are some natural sources of hydration besides water?	0	Natural sources
Hydration	Is it necessary to drink water before bed?	0	Sleep habits
Hydration	What is the link between hydration and digestion?	0	Digestive health
Hydration	How to improve hydration for athletes?	0	Sports performance
Hydration	What are some foods that help with hydration?	0	Nutrition facts
Hydration	Is there a best time to drink water for energy?	0	Energy boost
Hygiene	What are the recommended handwashing techniques for preventing the spread of COVID-19?	1	Prevention
Hygiene	How to wash hands properly	0
Hygiene	What are the most effective disinfectants for household surfaces?	1	Removal
Hygiene	How to get rid of germs at home	0
Hygiene	What is the importance of showering regularly for personal hygiene?	1	Hygiene Practices
Hygiene	How often to shower in summer	0
Hygiene	How do I maintain oral hygiene for optimal health?	1	Oral Health
Hygiene	How to get rid of bad breath	0
Hygiene	What are the best ways to manage body odor?	1	Personal Hygiene
Hygiene	How to eliminate body odor permanently	0
Hygiene	What is the proper way to use a toothbrush?	1	Dental Hygiene
Hygiene	How often to change toothbrush	0
Hygiene	What is the role of soap in personal hygiene?	1	Cleaning
Hygiene	What is the best type of soap for sensitive skin	0
Hygiene	How to prevent lice and other scalp infections?	1	Skin Care
Hygiene	How to get rid of lice at home	0
Hygiene	What are the benefits of flossing daily?	1	Dental Hygiene
Hygiene	Why do I need to floss my teeth	0
Hygiene	What are some effective natural remedies for acne?	1	Skin Care
Hygiene	Home remedies for acne	0
Hygiene	How to prevent diaper rash in babies?	1	Personal Hygiene
Hygiene	How to treat diaper rash	0
Hygiene	What is the importance of wearing clean clothes?	1	Hygiene Practices
Hygiene	Why do I have to wear clean clothes	0
Insurance	What are the benefits of having health insurance?	1	Purchasing a plan that covers unexpected medical expenses
Insurance	What health insurance covers all	0	Costs and coverage for a specific type of care
Insurance	How to choose the best life insurance policy	1	Selecting a policy with sufficient coverage and premiums
Insurance	Do life insurance policies cover terminal illnesses	0	Policy specifics and coverage for a rare condition
Insurance	What are the requirements for getting car insurance	1	Satisfying minimum requirements for state regulations
Insurance	How to find cheap car insurance	0	Policy comparisons and costs
Insurance	What types of homeowners insurance are available	1	Distinguishing between various coverage options
Insurance	What are the causes of high insurance premiums	0	Potential factors contributing to increased costs
Insurance	How to file an insurance claim for a car accident	1	Steps for reporting and processing a claim
Insurance	What insurance covers identity theft	0	Protection options for personal information
Insurance	What are the benefits of buying insurance for a small business	1	Reducing financial risks for company operations
Insurance	What insurance covers cyber attacks for businesses	0	Protecting against data breaches and malware
Investments	What are the best investment options for a long-term retirement plan?	1	Investment options
Investments	Where should I invest my money	0	Investment options
Investments	How do I calculate the returns on my investment portfolio?	1	Investment performance
Investments	What is a good investment for someone with high risk tolerance	0	Investment options
Investments	What are the tax implications of selling a stock investment?	1	Tax implications
Investments	How do I choose the right investment strategy for my age group	0	Investment strategy
Investments	What are the best investment apps for beginners	1	Investment tools
Investments	What does a high-risk investment mean for my portfolio	0	Risk assessment
Investments	How do I diversify my investment portfolio to minimize risk	1	Investment strategy
Investments	What is a typical return on investment in real estate	0	Funding sources
Investments	How do I set up an investment plan for a child's college fund	1	Savings plan
Investments	What is a good investment for someone with a short-term financial goal	0	Funding sources
Investments	What are the fees associated with a managed investment fund	1	Fee structure
Investments	How do I know if a mutual fund is a good investment choice	0	Fund analysis
Investments	What are the investment options for a small business owner	1	Corporate finance
Investments	What is the difference between a savings account and an investment account	0	Fund type
Investments	How do I roll over an IRA to a Roth IRA	1	Fund management
Investments	What is the best investment for a first-time investor	0	Investment education
Investments	What are the tax benefits of a 401(k) retirement plan	1	Tax benefits
isolation	What are the psychological effects of social isolation on mental health?[TAB]1[TAB]understanding its impact
isolation	How can I reduce feelings of loneliness in isolation?[TAB]1[TAB]practical solutions
isolation	What are the benefits of spending time in isolation for introverts?[TAB]1[TAB]understanding their needs
isolation	Is loneliness a symptom of isolation or its cause?[TAB]0[TAB]exploring definitions
isolation	How do I cope with the physical and emotional consequences of isolation?[TAB]1[TAB]self-care strategies
isolation	What are the long-term effects of prolonged isolation on physical health?[TAB]1[TAB]medical implications
isolation	Can social isolation increase the risk of depression?[TAB]1[TAB]mental health risks
isolation	How can I maintain a sense of community while living in isolation?[TAB]1[TAB]social connections
isolation	What are the effects of isolation on children's emotional development?[TAB]1[TAB]impact on youth
isolation	Is isolation a necessary part of the creative process for artists?[TAB]0[TAB]artistic inspiration
isolation	How can I protect myself from the negative effects of isolation during the pandemic?[TAB]1[TAB]precautions and safety
isolation	What are the benefits of isolation for individuals with anxiety?[TAB]1[TAB]stress relief strategies
isolation	How does isolation affect the immune system?[TAB]1[TAB]health consequences
Kindness	What are the most effective ways to show kindness to a friend who is feeling sad?[	1	Emotional Support
Kindness	What can you tell me about being kind?[	0	Information
Kindness	How to be kind to someone who has lost a loved one?[	1	Empathy
Kindness	What does kindness mean?[	0	Generic Information
Kindness	How can I practice random acts of kindness in my daily life?[	1	Actionable Advice
Kindness	What does kindness feel like?[	0	Fantasy or Description
Kindness	How to handle a conflict with kindness?[	1	Conflict Resolution
Kindness	What are some examples of acts of kindness?[	0	Illustrative Examples
Kindness	How can kindness affect mental health?[	1	Mental Health Impact
Kindness	What are the benefits of kindness?[	0	Overviews or Benefits
Kindness	How to be kind to someone with a different culture?[	1	Cultural Awareness
Kindness	What does kindness look like?[	0	Visual Description
Kindness	How can kindness improve relationships?[	1	Relationship Improvement
Kindness	What does kindness feel like in the heart?[	0	Fantasy or Description
Kindness	How to teach kindness to children?[	1	Educational Information
Kindness	What is kindness in a relationship?[	0	Relationship Dynamics
Laundry	What is the optimal washing machine temperature for delicate items?	1	binary_label = 1 - user wants to know the temperature for delicate items
Laundry	How does one do laundry?	0	binary_label = 0 - user wants a general overview
Laundry	What is the best way to remove red wine stains from clothes?	1	binary_label = 1 - user wants to remove red wine stain
Laundry	I need to do laundry	0	binary_label = 0 - user asks a general question
Laundry	How often should I wash my towels?	1	binary_label = 1 - user wants to know the frequency of washing towels
Laundry	Do I do laundry now?	0	binary_label = 0 - user asks a vague question
Laundry	What is the process of stain removal for cotton fabrics?	1	binary_label = 1 - user wants stain removal process for cotton
Laundry	How do I clean a wool sweater?	1	binary_label = 1 - user wants to clean a wool sweater
Laundry	Laundry tips	0	binary_label = 0 - user asks for general tips
Laundry	How long does it take to wash and dry a full load of laundry?	1	binary_label = 1 - user wants to know the time for full load
Laundry	How do I sort laundry?	1	binary_label = 1 - user wants to know how to sort laundry
Laundry	I need to know about laundry detergent	0	binary_label = 0 - user wants general information
Laundry	What is the best laundry detergent for sensitive skin?	1	binary_label = 1 - user wants best detergent for sensitive skin
Laundry	Laundry room organization	0	binary_label = 0 - user asks about room organization
Laundry	How do I get blood out of clothes?	1	binary_label = 1 - user wants to remove blood stain
Laundry	Do laundry and ironing are the same?	0	binary_label = 0 - user asks about the difference between tasks
Laws	What are the basic rights and freedoms guaranteed by the US Constitution?	1	Legal Information
Laws	What are laws?	0	Generic Inquiry
Laws	How do I find information on laws related to my small business in California?	1	Business Operations
Laws	What are the laws about laws?	0	Philosophical Question
Laws	What is the process for drafting a new law in the United States?	1	Legal Procedure
Laws	Are there any laws that prohibit the existence of laws?	0	Conceptual Question
Laws	How do I obtain a copy of the laws related to landlord-tenant disputes in New York?	1	Regulatory Compliance
Laws	What do laws cover?	0	Overly Broad
Laws	How do I file a complaint against a company for violating laws?	1	Complaint Filing
Laws	What are laws about?	0	Vague Query
Laws	What is the current status of a specific law related to environmental protection?	1	Legal Update
Laws	Are laws created by gods or humans?	0	Fictional Concept
Laws	How do I locate a specific law related to employment discrimination in the EU?	1	Legal Research
Laws	What are laws for?	0	Overly Broad
Laws	What is the average time it takes for a law to go into effect after passing?	1	Factoid
Laws	Can laws be broken by robots or artificial intelligence?	0	Speculative Scenario
Laws	How do I find out about laws affecting my rights as a parent in a divorce?	1	Regulatory Information
Laws	Do laws apply to space?	0	Theoretical Question
Learning	What is the most effective learning strategy for memorizing vocabulary?	1	Learning
Learning	How to learn	0	Learning
Learning	What are the benefits of spaced repetition for learning?	1	Learning
Learning	Is it better to learn English or Spanish?	0	Learning
Learning	How can I improve my focus while studying?	1	Learning
Learning	Why is it difficult to learn new things?	0	Learning
Learning	What are the best resources for online learning?	1	Learning
Learning	How can I get motivated to learn something new?	0	Learning
Learning	What is the best way to learn a new language quickly?	1	Learning
Learning	Is there a cure for learning difficulties?	0	Learning
Learning	What are the steps to develop a learning plan?	1	Learning
Learning	How can I overcome my fear of learning something new?	0	Learning
Learning	What is the most effective method for learning mathematics?	1	Learning
Learning	Is it true that everyone learns differently?	0	Learning
Learning	How can I improve my reading comprehension?	1	Learning
Learning	What are some good ways to learn from failures?	0	Learning
Learning	What is the best tool for creating flashcards?	1	Learning
Learning	Is it better to learn from books or online courses?	0	Learning
Learning	How can I optimize my study routine?	1	Learning
Learning	What are the benefits of learning a new skill?	0	Learning
Learning	What is the best way to learn from experts?	1	Learning
Lighting	How to properly install LED strip lighting in a living room?	1	Installation information
Lighting	LED strip lighting installation tutorials	0	Installation information
Lighting	What are the benefits of using smart lighting systems?	1	Benefits and advantages
Lighting	Smart lighting benefits and drawbacks	0	Benefits and advantages
Lighting	What is the best type of lighting for a home office?	1	Product or service recommendation
Lighting	Lighting options for home offices	0	Product or service recommendation
Lighting	How to choose the right color temperature for living room lighting?	1	Tips and guidelines
Lighting	Lighting color temperature and ambiance	0	Tips and guidelines
Lighting	What are the energy-efficient lighting options available?	1	Energy efficiency and conservation
Lighting	Energy-efficient lighting solutions	0	Energy efficiency and conservation
Lighting	How to dim LED light bulbs safely?	1	Safety and maintenance
Lighting	Dimming LED lights	0	Safety and maintenance
Lighting	What is the average cost of installing outdoor lighting?	1	Financial information
Lighting	Cost of outdoor lighting	0	Financial information
Lighting	What is the best way to hang string lights on a patio?	1	Hardware or equipment usage
Lighting	Outdoor lighting installation tips	0	Hardware or equipment usage
Lighting	How to troubleshoot issues with under-cabinet lighting?	1	Troubleshooting and repair
Lighting	Under-cabinet lighting issues	0	Troubleshooting and repair
Lighting	What is the best type of lighting for a nursery?	1	Product or service recommendation
Lighting	Nursery lighting options	0	Product or service recommendation
Lighting	How to measure and calculate the wattage for a lighting circuit?	1	Technical information
Lighting	Lighting circuit calculations	0	Technical information
Lighting	What are the different types of lighting fixtures available?	1	Product or service overview
Lighting	Lighting fixture options	0	Product or service overview
Lighting	How to replace a ceiling light fixture safely?	1	Safety and maintenance
Lighting	Replacing ceiling light fixtures	0	Safety and maintenance
Lighting	What is the average lifespan of LED light bulbs?	1	Fact or statistic
Lighting	LED light bulb lifespan	0	Fact or statistic
Lighting	How to synchronize lights with a smart home system?	1	System integration
Lighting	Smart home lighting integration	0	System integration
Loneliness	How do I overcome feelings of loneliness and isolation?	1	Goal: Overcoming loneliness
Loneliness	Is loneliness a normal part of life?	0	Information
Loneliness	What are some effective strategies for managing loneliness?	1	Goal: Managing loneliness
Loneliness	Why do people feel lonely even when they're surrounded by others?	0	Information
Loneliness	What are some signs and symptoms of loneliness in adults?	1	Goal: Identifying loneliness
Loneliness	What is the relationship between loneliness and mental health?	0	Information
Loneliness	How can I connect with others to alleviate loneliness?	1	Goal: Connecting with others
