topic	initial_request	binary_label	user_information_need
First-aid	What items should be included in a basic first-aid kit?	0	Find out essential supplies for a first-aid kit.
First-aid	What do I need for first aid?	1	Unclear about what aspect of first aid or supplies is being asked.
Food	What are the nutritional benefits of eating leafy green vegetables?	0	Learn about the health benefits of leafy greens.
Food	What kinds of benefits does food have?	1	Seeking general benefits of food but the intent is vague.
Food	How do I store fresh berries to keep them from spoiling quickly?	0	Get specific advice on preserving fresh berries.
Food	How do you keep food fresh longer?	1	Looking for food preservation tips but question is broad.
Food	What are some easy homemade recipes using chicken breast?	0	Find simple recipes with chicken breast as the main ingredient.
Food	Could you give me some food recipes?	1	Requesting recipes but the type or ingredient is not specified.
Food	How can I identify if a food allergy is causing my symptoms?	0	Understand how to detect food allergy symptoms.
Food	Can certain foods cause problems?	1	Asking if food causes issues but intent is unspecific.
Food	What are the differences between organic and non-organic foods?	0	Compare characteristics of organic vs non-organic foods.
Food	What about organic food?	1	Interested in organic food but information need is unclear.
Friendship	What are effective ways to build lasting friendships?	0	Seek methods for developing durable friendships.
Friendship	How do you make friends?	1	Ask about friendship formation but lacks specificity.
Friendship	What are common reasons friendships end?	0	Understand causes behind the dissolution of friendships.
Friendship	Why do friendships break up?	1	Inquire about friendship failure but vague on reasons.
Friendship	How can I support a friend going through a hard time?	0	Find ways to provide support to friends in difficulties.
Friendship	What should I do for my friends?	1	General question about actions to take for friends, unclear intent.
Friendship	What are the key qualities of a good friend?	0	Identify important traits in good friendships.
Friendship	What makes someone a friend?	1	Query what defines a friend but is ambiguous.
Friendship	How does social media affect friendships today?	0	Explore the impact of social media on friendships.
Friendship	Are friendships different now?	1	Ask if friendships have changed but without context.
Gardening	What are the best techniques for starting a vegetable garden?	0	Learn effective methods to start a vegetable garden.
Gardening	How do I start gardening?	1	Interested in gardening but unclear about what type or method.
Gardening	Which plants grow well in shade?	0	Identify plants suitable for growing in shaded environments.
Gardening	Are there plants for my garden?	1	General inquiry about plants for garden without specifics.
Gardening	How can I improve soil quality for growing flowers?	0	Find ways to enhance soil conditions for flower gardening.
Gardening	What do I need for garden soil?	1	Unclear if asking about soil type, nutrients, or preparation.
Gardening	What pest control methods are safe for home gardens?	0	Discover pest control options that are safe for use in home gardens.
Gardening	How do I deal with bugs in my garden?	1	General question about bugs without specifying pest control.
Gardening	When is the best time to plant tomatoes in spring?	0	Determine optimal planting time for tomatoes in spring.
Gardening	When should I plant stuff outside?	1	Unclear question about what to plant and timing for gardening outdoors.
Health	What are the symptoms and treatments for type 2 diabetes?	0	Understand specific information about type 2 diabetes symptoms and treatments.
Health	Can you tell me about diabetes?	1	Seeking information about diabetes but the intent is vague and unspecific.
Health	How can I improve my mental health during stressful times?	0	Find strategies to enhance mental health while experiencing stress.
Health	What should I do for my health?	1	Looking for general health advice but the intent is ambiguous.
Health	What are the recommended vaccinations for adults over 50?	0	Identify necessary adult vaccinations for those aged over 50.
Health	Do I need any vaccines?	1	Inquiring about vaccines but the user’s age or context is unclear.
Health	What is a balanced diet for maintaining healthy blood pressure?	0	Learn about dietary recommendations to manage blood pressure effectively.
Health	What should I eat for health?	1	Seeking diet guidance but the intent is broad and unclear.
Health	How often should adults exercise weekly to maintain good health?	0	Clarify recommended exercise frequency for adult health maintenance.
Health	How much exercise is good?	1	Asking about exercise but the purpose or target is not specified.
Hobbies	What are some popular hobbies I can start this weekend?	0	Discover popular hobbies suitable for beginners.
Hobbies	What hobbies can I do?	1	Looking for hobby suggestions but the type or context is unclear.
Hobbies	How can I learn to paint as a hobby?	0	Find step-by-step guidance on learning painting as a hobby.
Hobbies	How do you do hobbies?	1	Unclear about what aspect of hobbies is being asked.
Hobbies	What materials do I need for beginner gardening?	0	Identify essential tools and supplies to start gardening.
Hobbies	What do I need for hobbies?	1	Seeking required items for hobbies, but it’s vague which hobby.
Hobbies	How can I meet people through hobbies?	0	Explore methods or places to socialize via hobby activities.
Hobbies	How to get hobby friends?	1	Looking for social connection related to hobbies but phrased vaguely.
Hobbies	What are the benefits of having a hobby for mental health?	0	Understand the mental health advantages of engaging in hobbies.
Hobbies	Why do hobbies matter?	1	Query about the importance of hobbies but it is not specific about benefits or context.
Housing	What are the current average rental prices in New York City?	0	Find average rental prices in a specific city.
Housing	How much does housing cost?	1	Inquire about housing cost without specifying location or type.
Housing	What are the best steps to apply for a mortgage loan?	0	Learn the procedure for applying for a mortgage loan.
Housing	How do I get a loan for a house?	1	Ask about acquiring a loan for housing without specifying type or process.
Housing	What government programs help first-time homebuyers?	0	Discover government assistance programs for first-time homebuyers.
Housing	Are there any programs for buying houses?	1	Seek information on programs for purchasing houses generally.
Housing	How can I find affordable housing near my workplace?	0	Find affordable housing options close to a specific location.
Housing	Where can I find housing?	1	General inquiry about location or availability of housing.
Housing	What legal documents are required to rent an apartment?	0	Identify legal paperwork necessary for apartment rental.
Housing	What do I need to rent?	1	Ask vaguely about requirements for renting without specifying details.
Hydration	What is the recommended daily water intake for adults?	0	Understand recommended water intake for adults.
Hydration	How much water should I drink?	1	Seeking guidance on water consumption but lacks detail.
Hydration	What are the signs of dehydration to watch for?	0	Identify symptoms indicating dehydration.
Hydration	How do I know if I'm hydrated?	1	Looking for hydration indicators but unclear specifics.
Hydration	What are the benefits of staying hydrated?	0	Learn about health advantages of proper hydration.
Hydration	Why is hydration important?	1	General inquiry about the importance of hydration without specifics.
Hydration	How does hydration affect athletic performance?	0	Understand hydration’s impact on sports and exercise.
Hydration	Does drinking water improve performance?	1	Question about water’s impact on performance, but vague context.
Hydration	What drinks are best for staying hydrated during exercise?	0	Identify optimal beverages for hydration in exercise.
Hydration	What should I drink to stay hydrated?	1	Seeking advice on hydration drinks without clarifying context.
Hygiene	What are the best practices for maintaining personal hygiene daily?	0	Learn effective daily personal hygiene habits.
Hygiene	How do I keep clean?	1	Seek general advice on cleanliness, unclear focus.
Hygiene	How can I reduce the spread of germs in the home?	0	Find methods to minimize germs and contamination at home.
Hygiene	What should I do about germs?	1	General concern about germs with unclear actionable intent.
Hygiene	What types of hygiene are important for children?	0	Identify critical hygiene practices specific to children.
Hygiene	What hygiene things matter for kids?	1	Unclear inquiry about hygiene related to children.
Hygiene	How often should handwashing be performed to prevent illness?	0	Determine recommended handwashing frequency for illness prevention.
Hygiene	When should I wash my hands?	1	Ambiguous question about timing or circumstances for handwashing.
Hygiene	What hygiene products are recommended for sensitive skin?	0	Get product recommendations suitable for sensitive skin hygiene.
Hygiene	What hygiene stuff should I use?	1	General query about hygiene products without specification.
Insurance	What factors determine the cost of car insurance premiums?	0	Understand factors affecting car insurance pricing.
Insurance	How much does insurance cost?	1	Inquire about insurance cost but type and context unclear.
Insurance	What documents are required to file a health insurance claim?	0	Know necessary paperwork for health insurance claims.
Insurance	How do I claim insurance?	1	Seek information on claiming insurance without specifying type or steps.
Insurance	What is the difference between term life insurance and whole life insurance?	0	Understand differences between types of life insurance.
Insurance	Is life insurance good?	1	Question about life insurance without clear intent or criteria.
Insurance	How can I compare home insurance policies for best coverage?	0	Find ways to evaluate home insurance options.
Insurance	Which insurance should I get for my house?	1	Unclear request for house insurance without criteria or comparison.
Insurance	What are the benefits of having travel insurance for international trips?	0	Learn advantages of travel insurance for trips abroad.
Insurance	Do I need insurance when traveling?	1	General query about necessity of insurance without detail on type or trip.
Investments	What are the best strategies for diversifying an investment portfolio?	0	Identify effective methods to diversify investments.
Investments	How should I invest?	1	Seeking investment advice but the purpose is unclear.
Investments	What are the differences between stocks and bonds in investments?	0	Learn about key distinctions between stocks and bonds.
Investments	What kinds of investments are there?	1	Looking for information about investments but not specific about type.
Investments	How do compound interest rates affect investment growth?	0	Understand the impact of compound interest on investments.
Investments	Can investments grow over time?	1	Inquiry about investment growth but lacks specificity.
Investments	What are the risks associated with real estate investing?	0	Identify potential risks in real estate investment.
Investments	Is real estate a good investment?	1	Seeking opinion or information on real estate but vague about context.
Investments	How can I start investing with a small amount of money?	0	Find practical steps for beginning investments with limited capital.
Investments	How do I invest money?	1	General question about investing without specific goal or method.
Isolation	What are the psychological effects of social isolation?	0	Understand the mental health impacts of social isolation.
Isolation	How does isolation affect people?	1	Learn about the effects of isolation but the context is unclear.
Isolation	What are effective methods to isolate a contagious disease?	0	Find ways to control the spread of infectious diseases through isolation.
Isolation	How can isolation be done?	1	Seeking general information about isolation methods without specifics.
Isolation	How do you set up an isolated workspace at home?	0	Get instructions on creating a distraction-free isolated work area at home.
Isolation	What about working alone?	1	Inquiry about working alone but unclear if about isolation or productivity.
Isolation	What techniques exist for isolating variables in an experiment?	0	Learn scientific methods for isolating variables in research.
Isolation	How do you isolate things in science?	1	Want to know about isolation in science but question is vague.
Isolation	What are the signs and symptoms of isolation in elderly people?	0	Identify indicators that elderly individuals are experiencing isolation.
Isolation	How can you tell if someone is isolated?	1	Seeking information on isolation symptoms but unclear which type or context.
Kindness	What are effective ways to practice kindness in daily life?	0	Discover actionable methods to incorporate kindness every day.
Kindness	Can kindness be shown?	1	Inquiring about kindness but unclear about context or method.
Kindness	How does kindness impact mental health?	0	Understand the effects of kindness on psychological well-being.
Kindness	Why is kindness important?	1	Seeking to know the importance of kindness but vague about context.
Kindness	What are examples of kindness in schools?	0	Find specific instances of kindness demonstrated in educational settings.
Kindness	Where do people show kindness?	1	Looking for places or situations for kindness but not specific.
Kindness	How can kindness improve workplace culture?	0	Learn ways kindness contributes to a better work environment.
Kindness	What about kindness at work?	1	Interested in kindness related to work but unclear how.
Kindness	What scientific studies support the benefits of kindness?	0	Find research evidence demonstrating kindness benefits.
Kindness	Are there studies on it?	1	Asking about studies but not specifying kindness or topic.
Laundry	How do I remove red wine stains from white clothes?	0	Find methods to remove specific stains from laundry.
Laundry	How to get stains out?	1	Seeking stain removal advice, but unclear on type of stain or fabric.
Laundry	What is the best temperature setting for washing cotton clothes?	0	Determine optimal wash temperature for cotton garments.
Laundry	What temperature should I use for washing?	1	Want washing temperature advice, but fabric type or conditions unspecified.
Laundry	How can I prevent colors from bleeding in the wash?	0	Learn techniques to avoid color transfer during laundry.
Laundry	Why does my laundry change color sometimes?	1	Inquiry about laundry discoloration, ambiguous on cause or context.
Laundry	What is the difference between liquid and powder detergent?	0	Understand pros and cons of detergent types for laundry.
Laundry	Which detergent should I pick?	1	Looking for detergent advice, but no specific type or criteria mentioned.
Laundry	How do I properly dry delicate fabrics without damage?	0	Find safe drying methods for delicate laundry items.
Laundry	How do I dry clothes?	1	General question on drying clothes without specifying fabric or method.
Laws	What are the fundamental principles of criminal law?	0	Understand basic principles of criminal law.
Laws	What about laws?	1	Seeking general information about laws but intent is unclear.
Laws	How do constitutional laws protect citizens' rights?	0	Learn how constitutional laws protect individual rights.
Laws	How do laws work?	1	Looking for explanation of laws but vague on type or scope.
Laws	What are the steps to pass a bill into law?	0	Understand the legislative process for making laws.
Laws	How is a law made?	1	Seeking information on law creation but lacks specifics.
Laws	What rights do labor laws guarantee to employees?	0	Find out about employee protections under labor laws.
Laws	What rules exist for workers?	1	Looking for laws related to workers but unclear about which rules.
Laws	What are the consequences of breaking traffic laws?	0	Know the penalties for violating traffic laws.
Laws	What happens if law is broken?	1	Seeking consequences for lawbreaking but too vague about which laws.
Learning	What are effective techniques to improve memory retention?	0	Understand methods to enhance memory retention.
Learning	How can I get better at learning?	1	Seeking ways to improve learning but unclear on methods or focus.
Learning	What are the stages of cognitive learning?	0	Learn about the phases involved in cognitive learning processes.
Learning	Tell me about learning stages.	1	Information desired on learning stages but lacks specificity.
Learning	How does spaced repetition improve long-term learning?	0	Understand the role of spaced repetition in enhancing long-term learning.
Learning	Why is repetition important?	1	Seeking reasons for repetition's importance but ambiguous if related to learning.
Learning	What are the differences between active and passive learning?	0	Identify and understand the differences between active and passive learning.
Learning	Tell me about active learning.	1	Looking for information on active learning but unclear if comparison or specifics wanted.
Learning	How can learning styles affect student performance?	0	Explore how different learning styles impact academic outcomes.
Learning	Do different people learn differently?	1	General inquiry about learning differences among individuals without detailing.
Lighting	What types of lighting are best for a home office?	0	Find suitable lighting options for a home office.
Lighting	Can you tell me about lighting?	1	Seeking general information about lighting without specifics.
Lighting	How can I install LED lighting in my kitchen?	0	Learn steps to install LED lighting in a kitchen.
Lighting	What do people use for lighting?	1	Looking for lighting options but without a clear context or purpose.
Lighting	What is the difference between warm and cool lighting?	0	Understand the characteristics and uses of warm vs cool lighting.
Lighting	How does lighting work?	1	Want to know about lighting but the question is too broad or unclear.
Lighting	What are energy-efficient lighting solutions for outdoor spaces?	0	Identify lighting options that save energy for outdoor use.
Lighting	Why is lighting important?	1	Seeking the importance of lighting but not focused on a specific type or context.
Lighting	How can lighting affect mood and productivity?	0	Learn about the impact of lighting on emotion and work efficiency.
Lighting	What about lighting effects?	1	Curious about lighting effects but the intent or context is ambiguous.
Loneliness	What are effective strategies to overcome loneliness?	0	Find actionable methods to reduce feelings of loneliness.
Loneliness	How do I deal with it?	1	Seeking advice about loneliness but unclear what aspect or method.
Loneliness	Is loneliness different for everyone?	1	Inquiring about loneliness variability but not precise or focused.
Loneliness	What are the main causes of loneliness?	0	Understand contributing factors to loneliness.
Loneliness	Why do people feel it sometimes?	1	Seeking information about loneliness but intent is unclear.
Loneliness	How can I cope with feelings of loneliness?	0	Find effective strategies for managing loneliness.
Loneliness	What should I do about it?	1	Looking for ways to handle loneliness but vague on approach.
Loneliness	What are the health impacts of chronic loneliness?	0	Learn about the effects of prolonged loneliness on health.
Loneliness	Can loneliness make you sick?	1	Want to know if loneliness affects health but not specific.
Loneliness	Where can I find support groups for lonely people?	0	Locate resources or groups that help with loneliness.
Maintenance	What are the best practices for routine vehicle maintenance?	0	Identify effective steps for regular car upkeep.
Maintenance	What should I do about maintenance?	1	General inquiry about maintenance without specifics.
Maintenance	How can I perform preventive maintenance on home appliances?	0	Learn methods to prevent breakdowns in household devices.
Maintenance	Can you tell me about maintenance?	1	Requesting maintenance info but unclear in context or type.
Maintenance	What tools are essential for maintaining HVAC systems?	0	Find out required tools for HVAC system upkeep.
Maintenance	What tools do I need for maintenance work?	1	Inquiry about tools for maintenance but not specifying type or context.
Maintenance	How do I schedule and track maintenance tasks efficiently?	0	Get guidance on organizing and monitoring maintenance activities.
Maintenance	How can maintenance be handled?	1	Non-specific question about dealing with maintenance.
Maintenance	What safety precautions should be taken during equipment maintenance?	0	Understand safety measures to follow when maintaining equipment.
Maintenance	What about safety in maintenance?	1	Seeking information on safety related to maintenance vaguely.
Markets	What are the current major financial markets worldwide?	0	Identify key financial markets globally.
Markets	Tell me about markets.	1	Seeking general information about markets without specification.
Markets	How can I invest in stock markets safely?	0	Learn methods for safe investment in stock markets.
Markets	What should I do with markets?	1	Unclear intent regarding markets or actions to take.
Markets	What factors influence commodity prices in markets?	0	Understand determinants of commodity prices in markets.
Markets	Why do prices change in markets?	1	Inquiring about price changes but without specifying market type or factors.
Markets	How do market trends affect small businesses?	0	Explore the impact of market trends on small business operations.
Markets	What happens in markets these days?	1	General inquiry about market conditions without focus.
Markets	Where can I find real-time market data?	0	Locate sources for live data on various markets.
Markets	Where to check markets?	1	Ambiguous question about market location or information sources.
Medication	What are the common side effects of ibuprofen?	0	Understand the side effects of a specific medication.
Medication	What about side effects?	1	Seeking information on side effects but unclear which medication.
Medication	How should I store antibiotics properly?	0	Learn the correct storage instructions for antibiotics.
Medication	How do I keep it?	1	Asking about storage, but it's unclear what medication or storage conditions.
Medication	What are the interactions between warfarin and other drugs?	0	Find out drug interactions involving warfarin.
Medication	Can it mix with other meds?	1	Inquiring about interactions but unclear which medication or drugs.
Medication	When should I take my medication to reduce nausea?	0	Determine the best timing to take medication to minimize nausea.
Medication	When is the best time?	1	Ask about timing but not specifying medication or purpose.
Medication	What is the proper dosage of acetaminophen for adults?	0	Know the recommended dose of acetaminophen for adults.
Medication	How much should I take?	1	Question about dosage but unclear which medication or patient type.
Meditation	What are the basic steps to start a daily meditation practice?	0	How to begin meditating daily.
Meditation	How do you meditate?	1	Unclear request about meditation method or purpose.
Meditation	What are the scientifically proven benefits of meditation?	0	Learn evidence-based benefits of meditation.
Meditation	Is meditation good for you?	1	General question about meditation's effects, vague intent.
Meditation	Which meditation techniques are best for reducing anxiety?	0	Find meditation methods specifically for anxiety relief.
Meditation	Can meditation help with stress?	1	Unclear if asking about meditation's effects or techniques.
Meditation	How long should I meditate each day for best results?	0	Identify optimal daily meditation duration.
Meditation	How much time to meditate?	1	Vague question about meditation time without context.
Meditation	What equipment or environment is needed for effective meditation?	0	Discover required tools or spaces for meditation.
Meditation	What do I need for meditation?	1	Unclear if asking about tools, environment, or mental readiness.
Memories	How can I improve my memory retention skills?	0	Seek methods to enhance memory retention.
Memories	Can memory be better?	1	Inquiry about improving memory but lacks specificity.
Memories	What are the main causes of memory loss in elderly people?	0	Understand causes of memory loss in elderly.
Memories	Why do people forget things?	1	General question about forgetting, ambiguous intent.
Memories	How do memories form in the human brain?	0	Learn about the process of memory formation.
Memories	What happens in the brain with memories?	1	Unclear question about brain and memories.
Memories	What are effective techniques to recall forgotten information?	0	Find strategies for memory recall.
Memories	How can I remember stuff better?	1	Vague query on memory improvement techniques.
Memories	Can bad memories be erased or changed?	0	Explore possibility of altering or erasing memories.
Memories	Is it possible to change memories?	1	Unclear if about memory alteration or something else.
Milestones	What are the key developmental milestones in early childhood?	0	Identify important stages in early childhood development.
Milestones	What about milestones?	1	Seeking information about milestones but intent is unclear.
Milestones	How can I set professional milestones for career advancement?	0	Learn how to establish career goals and milestones.
Milestones	What are some milestones to look for?	1	Looking for milestones but unclear in which context.
Milestones	What milestones should a project plan include?	0	Understand essential milestones for effective project management.
Milestones	What kind of milestones can be in a project?	1	Interested in project milestones but the context is vague.
Milestones	What are the historical milestones in space exploration?	0	Find out major achievements in the history of space exploration.
Milestones	Can you tell me about milestones in history?	1	Requesting information on historical milestones vaguely.
Milestones	How do parents track speech milestones in toddlers?	0	Gain knowledge on monitoring speech development stages in toddlers.
Milestones	How do people know if a milestone is reached?	1	Inquiring about milestone recognition without a specific context.
Mindfulness	What are effective mindfulness meditation techniques for beginners?	0	Learn practical mindfulness meditation methods for beginners.
Mindfulness	What kind of mindfulness?	1	Seeking information about mindfulness but the intent is unclear.
Mindfulness	How can mindfulness reduce stress and anxiety?	0	Understand how mindfulness practices help in managing stress and anxiety.
Mindfulness	Can mindfulness help with feeling better?	1	Looking for benefits of mindfulness but the query is vague.
Mindfulness	What are the scientific benefits of mindfulness on brain function?	0	Find research-based evidence on mindfulness effects on the brain.
Mindfulness	Is mindfulness good or bad?	1	Want to know the value of mindfulness but the question is ambiguous.
Mindfulness	How do you practice mindfulness daily?	0	Discover daily routines or exercises to incorporate mindfulness practice.
Mindfulness	How do you do that thing every day?	1	Inquiring about a daily activity related to mindfulness but unclear.
Mindfulness	What mindfulness resources, like apps or books, are recommended?	0	Seek recommended tools and materials for learning mindfulness.
Mindfulness	Where do I find mindfulness stuff?	1	Looking for mindfulness resources but the request is nonspecific.
Motivation	What are effective techniques to boost personal motivation?	0	Find actionable methods to increase personal motivation.
Motivation	How can I be more motivated?	1	Seek ways to improve motivation but intent is ambiguous.
Motivation	What psychological theories explain motivation?	0	Learn about key psychological theories related to motivation.
Motivation	Why do people do things?	1	Question about human actions, vague with respect to motivation.
Motivation	How does goal setting influence motivation?	0	Understand the relationship between goal setting and motivation.
Motivation	What about goals and motivation?	1	Inquire about goals and motivation but not specific on the relationship.
Motivation	What are common motivation challenges and how to overcome them?	0	Identify challenges to motivation and strategies to address them.
Motivation	Why is motivation hard sometimes?	1	Seek reasons for difficulty in motivation but not clearly defined.
Motivation	How can motivation impact work productivity?	0	Explore the effect of motivation on productivity in the workplace.
Motivation	Can motivation affect anything?	1	General question on motivation’s effects without specificity.
Movies	What are the top-grossing movies of 2023?	0	Identify highest earning movies in 2023.
Movies	Which movies are popular right now?	1	Identify popular movies but time frame is unclear.
Movies	Where can I stream the movie Inception legally?	0	Find legal streaming platforms for the movie Inception.
Movies	How can I watch that movie?	1	Look for a way to watch a movie but the title is not specified.
Movies	What are the best-rated action movies on Rotten Tomatoes?	0	Find highly rated action movies according to Rotten Tomatoes.
Movies	Can you suggest good movies?	1	Request recommendations but genre or criteria are not defined.
Movies	Who won the Oscar for Best Picture in 2022?	0	Discover the 2022 Best Picture Oscar winner.
Movies	Did any movie get an award recently?	1	Query about recent movie awards but without specifics.
Movies	What is the plot summary of The Godfather movie?	0	Get a detailed synopsis of The Godfather.
Movies	Can you tell me about that movie?	1	Ask about a movie but the title or details are ambiguous.
Music	What are the top five classical music composers and their famous works?	0	Identify key classical composers and their notable compositions.
Music	What kind of music do people talk about?	1	Seeking information about music in general but unclear on specifics.
Music	How can I learn to play the guitar for beginners step-by-step?	0	Find detailed beginner instructions to learn guitar.
Music	How do I start with music?	1	Looking for guidance on music but ambiguous about learning or other purposes.
Music	What are the different genres of music and their characteristics?	0	Understand music genres and their defining features.
Music	What type of music is there?	1	Want to know about music types but the question is vague.
Music	Where can I stream high-quality music legally online?	0	Locate legal platforms for streaming high-quality music.
Music	How do people listen to music these days?	1	Inquiring broadly about music listening habits without specific focus.
Music	What are some common music production techniques used in pop music?	0	Learn about production methods in pop music creation.
Music	What do I need to know about making music?	1	Seeking music creation information but intent and focus are unclear.
Nature	What are the different types of ecosystems found in nature?	0	Understand and identify various ecosystems present in nature.
Nature	Tell me about nature.	1	Seeking general information about nature, but intent is vague.
Nature	How do photosynthesis and respiration work in plants?	0	Learn the processes of photosynthesis and respiration in plants.
Nature	How do natural things work?	1	Looking for explanation of natural processes, but query is ambiguous.
Nature	What are the key adaptations of animals to their natural habitats?	0	Discover how animals adapt to survive in their environments.
Nature	Why do animals behave the way they do?	1	Interested in animal behavior but lacks specific focus.
Nature	What role do insects play in natural ecosystems?	0	Find information on the ecological importance of insects.
Nature	What about bugs in nature?	1	Asking about insects in nature but unclear what information is wanted.
Nature	How does natural water cycle maintain ecological balance?	0	Understand how the water cycle supports ecosystems.
Nature	What happens with water in nature?	1	Inquiry about water in nature but ambiguous on specific aspect.
Networking	How do I set up a secure home Wi-Fi network?	0	Seek instructions on setting up a secure home wireless network.
Networking	Can you explain networking?	1	Looking for information on networking but intent is unclear.
Networking	What are the main differences between IPv4 and IPv6?	0	Understand the technical differences between IPv4 and IPv6 protocols.
Networking	Tell me about IP addresses.	1	Want to know about IP addresses but it’s vague what aspect or details.
Networking	How can I diagnose and fix router connectivity issues?	0	Find step-by-step methods to troubleshoot router problems.
Networking	My network isn't working, what do I do?	1	Seeking help with network issues but lacks specific problem details.
Networking	What are the types of network topologies used in organizations?	0	Learn about different network topology structures used professionally.
Networking	How do networks work?	1	General curiosity about networks without a targeted focus.
Networking	How can I improve my computer’s network speed?	0	Discover ways to optimize and increase network speed on a device.
Networking	Why is my internet slow?	1	Complaining about slow internet without specifying cause or device.
Nutrition	What are the essential vitamins and minerals required for a balanced diet?	0	Understand key vitamins and minerals needed for nutrition.
Nutrition	What nutrients should I focus on?	1	Seeking general information about nutrients without specifics.
Nutrition	How can I calculate my daily caloric needs based on my activity level?	0	Determine daily calorie requirements for nutrition planning.
Nutrition	How much should I eat each day?	1	Looking for guidance on daily intake but unclear on specifics.
Nutrition	What are the health benefits of a high-protein diet?	0	Learn about advantages of consuming more protein.
Nutrition	Is eating a lot of protein good?	1	Inquiring about protein intake benefits but vague.
Nutrition	Which foods are best for improving digestive health?	0	Identify specific foods that support digestion.
Nutrition	What foods help with digestion?	1	General question about foods and digestion, unclear focus.
Nutrition	How can I identify if I have a nutrient deficiency?	0	Understand signs and symptoms of nutrient deficiencies.
Nutrition	How do I know if something is wrong with my nutrition?	1	Seeking information about nutrition problems but lacks clarity.
Office	What are the best ergonomic office chair options for back support?	0	Find ergonomic office chairs that support back health.
Office	What about office chairs?	1	Seeking information about office chairs but unclear specifics.
Office	How can I improve productivity in a shared office environment?	0	Learn methods to boost productivity in shared office spaces.
Office	What can I do about office productivity?	1	Looking for ways to improve productivity in the office but vague.
Office	What are essential office supplies for a small business startup?	0	Identify key office supplies needed for a small business.
Office	What office stuff do I need?	1	Seeking information on office supplies but not specific.
Office	How do I set up a secure office network for remote work?	0	Get instructions on setting up secure office networks for remote access.
Office	What about office networks?	1	General inquiry about office networks without clear intent.
Office	What are guidelines for maintaining office hygiene and safety?	0	Understand rules and practices for keeping the office clean and safe.
Office	What should I know about office environment?	1	Looking for information about the office environment but ambiguous.
Organization	What are the most effective methods to organize a workspace for productivity?	0	Find actionable strategies to improve workspace organization for better productivity.
Organization	How should I organize things?	1	Unclear query about organizing but lacks specifics on context or purpose.
Organization	How can I implement a filing system for digital documents?	0	Seek guidance on setting up digital document organization systems.
Organization	What is the best way to manage files?	1	Ambiguous question about file management without specifying digital or physical.
Organization	What steps are involved in organizing a team project efficiently?	0	Learn specific processes to structure and manage team projects effectively.
Organization	How do I organize a project?	1	Vague query about project organization without detail on type or goals.
Organization	What tools can assist with organizing daily tasks?	0	Look for software or methods to help structure and prioritize daily activities.
Organization	Can organizing help me?	1	General question about the benefits of organizing without clear intent or context.
Organization	What are key principles of organizational structure in businesses?	0	Understand fundamental concepts defining business organizational frameworks.
Organization	What is organization?	1	Very broad query that could refer to many types of organization or meanings.
Parenting	What are effective strategies for disciplining toddlers?	0	Find actionable methods to discipline toddlers effectively.
Parenting	How to handle a child misbehaving?	1	Seeking help for child behavior but unclear on age or method.
Parenting	What are the best ways to support a child's emotional development?	0	Learn methods to nurture emotional growth in children.
Parenting	How can I help my kid?	1	General inquiry about helping a child without specifying area or age.
Parenting	What are key tips for balancing work and parenting?	0	Find practical advice for managing work-life balance with kids.
Parenting	How do parents manage everything?	1	Vague question about parental responsibilities or time management.
Parenting	What nutritional guidelines should I follow for preschool children?	0	Seek specific diet recommendations for children aged 3-5.
Parenting	What should kids eat?	1	Query about children's diet but unclear on age or dietary focus.
Parenting	How can I improve communication with my teenager?	0	Looking for strategies to enhance dialogue with teenage children.
Parenting	How to talk to teens?	1	General question on interacting with teenagers without specifics.
Pets	What are the best diets for common household pets like dogs and cats?	0	Learn about optimal pet nutrition.
Pets	What do pets eat?	1	Seeking information on pet diets but unclear which or what specifics.
Pets	How can I train my dog to respond to basic commands?	0	Find methods for basic dog training.
Pets	How do you train pets?	1	Looking for training advice but not specifying pet type or training goals.
Pets	What are common health issues in indoor cats?	0	Understand typical cat health problems.
Pets	Why do pets get sick?	1	Want to know about pet health issues in a general and vague way.
Pets	Which pets are best suited for small apartments?	0	Identify ideal pets for limited living space.
Pets	What kinds of pets are good?	1	Seeking pet recommendations but not specifying needs or constraints.
Pets	What are signs that a pet needs to see a vet immediately?	0	Recognize urgent health symptoms in pets.
Pets	When should I worry about my pet?	1	Looking for indicators of concern for pet health but not specific.
Photography	How do I adjust aperture settings to control depth of field?	0	Understand how to use aperture for depth of field control.
Photography	How do I set my camera for better pictures?	1	Seeking general advice on camera settings but intent is vague.
Photography	What are the best techniques for low-light photography?	0	Learn specific methods to improve photos taken in low light.
Photography	How do I take photos in different lighting?	1	Looking for lighting advice but lacks specific conditions or goals.
Photography	Which camera lenses are ideal for portrait photography?	0	Find recommended lenses suited for portrait photography.
Photography	What lens should I use?	1	Hoping for lens suggestions but no context or purpose given.
Photography	How can I edit photos to enhance color and contrast?	0	Get guidance on photo editing to improve color and contrast.
Photography	How do I make my photos look better?	1	Desires photo improvement tips but is unspecific about methods or goals.
Photography	What are the essential camera settings for action photography?	0	Identify key camera settings to capture fast-moving subjects.
Photography	How do I take action shots?	1	Seeking advice for action photography but without specifying technique or settings.
Podcasts	How can I create and publish my own podcast?	0	Understand the steps to create and publish a podcast.
Podcasts	How do podcasts work?	1	Seeking general information about podcasts but intent is unclear.
Podcasts	What are the best podcasts for learning history?	0	Find top podcasts focused on history education.
